date,airport_code,temperature,visibility,wind_speed,rain,fog,storm
20-01-2025,COK,12.9,9.5,19.2,1,1,1
22-07-2025,COK,40.8,9.4,21.3,0,0,1
15-08-2025,CCU,31.5,9.4,21.9,1,1,0
20-09-2025,GOI,39.3,8.3,14.4,0,1,1
13-02-2025,MAA,16.1,8.1,24.6,1,1,0
01-04-2025,PNQ,26.7,8.7,16.3,0,0,0
19-12-2025,BOM,31.5,4,28,0,1,1
24-05-2025,BOM,39,3.6,18,1,0,0
11-09-2025,GOI,33.9,7.3,27.6,1,0,1
03-11-2025,CCU,37.6,6.9,32.8,1,0,1
13-07-2025,BOM,39.5,7,17.2,1,0,0
14-06-2025,BOM,38.9,8.3,6,0,1,1
28-12-2025,AMD,21.8,8,17.1,1,1,1
27-10-2025,GOI,37.7,5.7,8,1,1,0
25-06-2025,AMD,38.5,6,0.9,0,1,0
28-03-2025,PNQ,21.3,2.2,9.4,1,1,1
01-08-2025,BOM,29.8,9.8,19.3,1,0,0
21-10-2025,BOM,41.1,8.1,28.2,1,1,0
23-05-2025,DEL,22.4,4.8,6.3,0,0,1
16-03-2025,AMD,11.8,4.9,23.4,1,1,1
21-03-2025,HYD,20.8,2.2,23.3,0,1,0
25-04-2025,BOM,34.3,9.8,5.1,0,0,1
08-06-2025,PNQ,13.1,6.7,12.7,0,1,0
09-06-2025,PNQ,20.4,4.6,30.6,0,0,0
30-09-2025,BLR,37.7,10,0.8,1,0,1
01-04-2025,HYD,17.3,8.8,24.2,0,0,1
23-08-2025,CCU,37,5.6,3.3,0,1,1
23-09-2025,GOI,11.1,8.6,21.6,1,1,0
03-01-2025,BLR,35.3,1.9,21,0,1,1
23-12-2025,DEL,22.1,8.8,18.3,1,0,1
21-02-2025,PNQ,10.6,1.7,34.3,1,1,0
05-05-2025,MAA,40.4,4.3,32.6,0,0,1
31-05-2025,CCU,12.6,9.8,0.5,0,1,1
16-08-2025,BOM,30.7,7.9,1.6,1,0,1
29-01-2025,CCU,18.1,4.5,25.9,0,1,0
09-02-2025,PNQ,31.8,3.2,13.6,1,1,0
13-08-2025,BOM,31.8,7.4,29.7,1,0,0
23-06-2025,BOM,13,2.5,27.7,1,1,0
01-11-2025,BOM,26.8,8.8,34,0,0,1
13-04-2025,AMD,34.1,1.7,24.7,1,1,1
26-03-2025,BLR,18.6,7.5,1.9,0,0,1
08-06-2025,AMD,34.5,8.6,21.7,1,0,1
20-11-2025,BOM,25.8,4.9,23.1,0,0,0
14-01-2025,GOI,21,6,15.8,0,0,1
07-02-2025,HYD,38.6,4.4,1,1,1,1
22-11-2025,GOI,20.7,8.5,3.1,0,0,1
23-06-2025,HYD,26.1,3.9,18.9,1,1,0
26-04-2025,COK,18.9,3.8,31,1,1,0
27-10-2025,HYD,38.5,2.3,30,0,0,0
14-11-2025,MAA,10.1,8.1,3.9,0,0,1
29-06-2025,BOM,27.7,3.4,24,0,0,1
23-11-2025,COK,17.8,3.9,14.4,0,0,0
21-12-2025,GOI,41.8,5.5,28.9,0,1,0
17-06-2025,MAA,35.5,7.3,6.5,0,0,0
20-08-2025,HYD,13.2,7,9.3,1,1,0
08-02-2025,AMD,12.4,1.3,32.4,1,1,1
