"Date(year,month,day)",Airline,FlightID,OriginAirport,DestinationAirport,ScheduledDepartureTime,ActualDepartureTime,DepartureDelay,ScheduledArrTime,ActualArrTime,FlightStatus,distance,air_time
04-11-2025,Akasa Air,FL7673,GOI,BLR,21:00:00,21:00:00,0,12:50:00,12:50:00,On Time,665,950
02-04-2025,Vistara,FL2300,CCU,MAA,09:45:00,09:45:00,0,02:18:00,02:18:00,On Time,894,993
09-09-2025,Air India,FL3110,BOM,AMD,11:45:00,11:45:00,0,14:15:00,14:15:00,On Time,1431,1590
16-10-2025,IndiGo,FL1500,DEL,MAA,22:15:00,22:15:00,0,08:07:00,08:07:00,On Time,1829,2032
13-04-2025,IndiGo,FL2500,MAA,BOM,18:30:00,21:08:00,158,08:24:00,11:02:00,Delayed,1592,2274
14-02-2025,Akasa Air,FL1649,CCU,AMD,05:45:00,05:45:00,0,01:49:00,01:49:00,On Time,1851,2644
19-11-2025,Vistara,FL6723,BLR,MAA,05:30:00,05:30:00,0,21:01:00,21:01:00,On Time,1660,2371
18-04-2025,SpiceJet,FL5366,GOI,BLR,00:30:00,00:30:00,0,22:43:00,22:43:00,On Time,1067,1333
08-05-2025,Akasa Air,FL2838,PNQ,MAA,07:15:00,07:15:00,0,09:12:00,09:12:00,On Time,1402,1557
10-09-2025,Air India,FL6923,HYD,BLR,10:15:00,10:15:00,0,01:40:00,01:40:00,On Time,1656,2365
04-02-2025,Air India,FL9822,GOI,BLR,19:30:00,19:30:00,0,13:07:00,13:07:00,On Time,846,1057
15-09-2025,Vistara,FL6379,BOM,MAA,16:15:00,16:35:00,20,06:26:00,06:46:00,Delayed,2062,2291
23-02-2025,SpiceJet,FL8085,MAA,HYD,09:45:00,,,01:46:00,,Cancelled,2161,2401
17-01-2025,SpiceJet,FL4510,CCU,AMD,06:45:00,06:45:00,0,21:28:00,21:28:00,On Time,795,883
16-02-2025,Vistara,FL3878,BLR,HYD,04:00:00,04:00:00,0,03:00:00,03:00:00,On Time,1242,1380
12-05-2025,Air India,FL6299,GOI,BLR,16:15:00,16:15:00,0,08:57:00,08:57:00,On Time,802,1002
29-09-2025,SpiceJet,FL5423,PNQ,BOM,19:00:00,19:00:00,0,00:17:00,00:17:00,On Time,1582,1757
16-06-2025,IndiGo,FL5795,BLR,GOI,13:00:00,13:00:00,0,03:06:00,03:06:00,On Time,2058,2286
25-05-2025,SpiceJet,FL6152,BOM,CCU,06:45:00,09:13:00,148,15:43:00,18:11:00,Delayed,485,538
26-01-2025,Vistara,FL4209,GOI,BOM,21:15:00,21:15:00,0,08:36:00,08:36:00,On Time,545,681
15-06-2025,SpiceJet,FL4639,MAA,BLR,11:15:00,11:15:00,0,01:16:00,01:16:00,On Time,589,841
29-11-2025,Akasa Air,FL8554,BOM,PNQ,10:45:00,11:09:00,24,11:21:00,11:45:00,Delayed,1329,1476
25-04-2025,SpiceJet,FL9809,CCU,PNQ,06:00:00,08:33:00,153,00:55:00,03:28:00,Delayed,908,1135
27-04-2025,Vistara,FL2051,DEL,PNQ,02:15:00,02:15:00,0,11:50:00,11:50:00,On Time,403,575
25-08-2025,Vistara,FL1520,HYD,CCU,01:45:00,01:45:00,0,04:47:00,04:47:00,On Time,1460,1622
18-09-2025,Vistara,FL2751,HYD,GOI,01:30:00,01:30:00,0,02:14:00,02:14:00,On Time,1039,1484
25-01-2025,SpiceJet,FL9819,CCU,BLR,12:30:00,12:30:00,0,05:12:00,05:12:00,On Time,702,1002
06-04-2025,SpiceJet,FL7075,CCU,PNQ,14:00:00,16:47:00,167,08:36:00,11:23:00,Delayed,2045,2556
26-05-2025,Akasa Air,FL8724,MAA,CCU,05:45:00,05:45:00,0,08:23:00,08:23:00,On Time,1119,1598
13-04-2025,SpiceJet,FL8591,PNQ,HYD,02:15:00,03:00:00,45,04:03:00,04:48:00,Delayed,2092,2988
24-04-2025,Vistara,FL1546,GOI,PNQ,05:15:00,05:15:00,0,16:35:00,16:35:00,On Time,1908,2120
11-11-2025,SpiceJet,FL8780,DEL,BLR,04:15:00,06:54:00,159,06:47:00,09:26:00,Delayed,1433,1592
30-09-2025,IndiGo,FL8191,DEL,HYD,05:15:00,05:51:00,36,15:36:00,16:12:00,Delayed,1443,2061
23-08-2025,Vistara,FL5041,HYD,DEL,00:15:00,00:15:00,0,13:08:00,13:08:00,On Time,696,773
19-08-2025,Vistara,FL6127,HYD,DEL,02:15:00,02:15:00,0,20:38:00,20:38:00,On Time,2035,2543
29-09-2025,Vistara,FL3486,MAA,DEL,16:00:00,16:49:00,49,06:52:00,07:41:00,Delayed,1866,2332
09-08-2025,Air India,FL4719,BLR,BOM,00:15:00,00:33:00,18,13:45:00,14:03:00,Delayed,1800,2250
17-02-2025,IndiGo,FL7565,HYD,BOM,11:30:00,11:30:00,0,19:51:00,19:51:00,On Time,351,501
19-02-2025,Air India,FL6167,CCU,BLR,13:00:00,13:00:00,0,18:00:00,18:00:00,On Time,1218,1740
07-10-2025,Air India,FL9441,HYD,BLR,02:30:00,03:59:00,89,14:50:00,16:19:00,Delayed,1962,2180
13-09-2025,Air India,FL1677,GOI,BLR,19:00:00,20:01:00,61,06:21:00,07:22:00,Delayed,1697,2121
29-08-2025,Akasa Air,FL1244,HYD,PNQ,16:45:00,16:45:00,0,02:21:00,02:21:00,On Time,519,576
12-07-2025,Vistara,FL3710,PNQ,DEL,07:00:00,07:00:00,0,03:31:00,03:31:00,On Time,1870,2671
16-12-2025,Akasa Air,FL2385,BOM,GOI,02:30:00,03:36:00,66,23:43:00,00:49:00,Delayed,1019,1273
01-08-2025,Akasa Air,FL4505,CCU,BOM,09:30:00,09:30:00,0,08:58:00,08:58:00,On Time,1127,1408
26-12-2025,Air India,FL8786,GOI,BOM,04:15:00,04:15:00,0,00:43:00,00:43:00,On Time,1868,2668
03-07-2025,SpiceJet,FL4586,GOI,DEL,10:30:00,10:30:00,0,13:32:00,13:32:00,On Time,2144,3062
02-02-2025,Vistara,FL1967,BLR,AMD,04:30:00,04:30:00,0,17:35:00,17:35:00,On Time,1558,2225
13-11-2025,SpiceJet,FL7377,PNQ,HYD,11:15:00,11:15:00,0,07:08:00,07:08:00,On Time,2107,2633
23-11-2025,Air India,FL8355,HYD,AMD,18:30:00,18:30:00,0,05:55:00,05:55:00,On Time,480,685
13-01-2025,IndiGo,FL4868,CCU,PNQ,09:00:00,11:34:00,154,01:24:00,03:58:00,Delayed,2182,2424
07-12-2025,Akasa Air,FL5377,CCU,MAA,02:15:00,04:33:00,138,03:26:00,05:44:00,Delayed,2066,2951
04-01-2025,Air India,FL5188,BLR,HYD,12:00:00,12:00:00,0,21:11:00,21:11:00,On Time,1394,1991
07-05-2025,SpiceJet,FL1819,GOI,HYD,22:45:00,22:45:00,0,08:21:00,08:21:00,On Time,1613,2016
17-11-2025,SpiceJet,FL4386,BOM,BLR,09:45:00,09:45:00,0,20:32:00,20:32:00,On Time,1670,2087
10-07-2025,Air India,FL5066,AMD,MAA,23:15:00,23:15:00,0,12:12:00,12:12:00,On Time,1996,2217
06-03-2025,SpiceJet,FL9276,GOI,MAA,14:45:00,15:17:00,32,21:50:00,22:22:00,Delayed,1306,1865
05-07-2025,IndiGo,FL6138,AMD,CCU,02:45:00,02:45:00,0,23:09:00,23:09:00,On Time,1865,2664
17-11-2025,IndiGo,FL3917,AMD,PNQ,07:00:00,07:00:00,0,11:15:00,11:15:00,On Time,1356,1695
24-02-2025,Air India,FL3040,GOI,BLR,07:15:00,08:05:00,50,16:51:00,17:41:00,Delayed,1815,2016
12-01-2025,Akasa Air,FL4082,DEL,HYD,19:00:00,20:39:00,99,06:40:00,08:19:00,Delayed,1926,2140
16-03-2025,Vistara,FL9694,HYD,CCU,03:15:00,03:15:00,0,20:56:00,20:56:00,On Time,2001,2501
26-04-2025,Air India,FL6283,MAA,HYD,11:45:00,11:45:00,0,19:49:00,19:49:00,On Time,436,484
03-05-2025,Akasa Air,FL3684,DEL,CCU,17:15:00,19:02:00,107,01:06:00,02:53:00,Delayed,424,471
17-07-2025,Akasa Air,FL9063,HYD,CCU,12:15:00,12:15:00,0,22:58:00,22:58:00,On Time,579,643
10-10-2025,Air India,FL8748,BOM,BLR,06:45:00,06:45:00,0,02:25:00,02:25:00,On Time,1834,2620
25-12-2025,IndiGo,FL3622,BLR,AMD,20:15:00,20:15:00,0,06:48:00,06:48:00,On Time,1659,2073
29-09-2025,Vistara,FL3763,AMD,DEL,21:15:00,21:15:00,0,10:42:00,10:42:00,On Time,646,807
15-05-2025,Vistara,FL1474,CCU,HYD,06:00:00,07:34:00,94,18:08:00,19:42:00,Delayed,583,728
26-01-2025,Air India,FL5588,DEL,BLR,23:45:00,00:58:00,73,15:46:00,16:59:00,Delayed,769,961
21-10-2025,Air India,FL4824,GOI,HYD,00:45:00,00:45:00,0,14:08:00,14:08:00,On Time,643,803
05-12-2025,Vistara,FL3049,BOM,GOI,08:00:00,10:26:00,146,07:18:00,09:44:00,Delayed,1119,1398
06-09-2025,Vistara,FL2184,GOI,CCU,02:00:00,02:00:00,0,15:18:00,15:18:00,On Time,2015,2238
27-02-2025,IndiGo,FL3925,BLR,GOI,18:45:00,18:45:00,0,10:40:00,10:40:00,On Time,1916,2395
26-10-2025,SpiceJet,FL4745,CCU,GOI,08:45:00,08:45:00,0,10:12:00,10:12:00,On Time,2077,2967
28-07-2025,Vistara,FL2035,DEL,GOI,17:00:00,18:22:00,82,06:27:00,07:49:00,Delayed,2023,2247
27-01-2025,IndiGo,FL1688,GOI,DEL,05:45:00,05:45:00,0,04:42:00,04:42:00,On Time,1240,1377
19-01-2025,Vistara,FL9087,CCU,MAA,15:30:00,15:30:00,0,12:06:00,12:06:00,On Time,989,1236
04-08-2025,Air India,FL7097,BOM,DEL,04:30:00,04:30:00,0,12:00:00,12:00:00,On Time,360,450
16-01-2025,Akasa Air,FL8027,AMD,PNQ,22:15:00,22:15:00,0,20:40:00,20:40:00,On Time,1211,1345
01-01-2025,IndiGo,FL5801,PNQ,DEL,08:30:00,11:21:00,171,19:22:00,22:13:00,Delayed,457,652
03-11-2025,Vistara,FL8696,AMD,DEL,14:00:00,15:54:00,114,10:10:00,12:04:00,Delayed,2120,2650
15-10-2025,Vistara,FL9721,BLR,HYD,05:15:00,05:15:00,0,18:38:00,18:38:00,On Time,2019,2243
24-06-2025,Akasa Air,FL8662,MAA,AMD,22:00:00,22:00:00,0,05:27:00,05:27:00,On Time,1510,1887
20-08-2025,SpiceJet,FL9489,BOM,DEL,05:45:00,05:45:00,0,22:22:00,22:22:00,On Time,1950,2437
16-03-2025,Vistara,FL1956,CCU,BLR,20:45:00,20:45:00,0,22:16:00,22:16:00,On Time,1225,1531
04-05-2025,Air India,FL4050,CCU,DEL,12:15:00,,,14:20:00,,Cancelled,1096,1565
09-06-2025,Akasa Air,FL1983,BLR,BOM,11:00:00,11:00:00,0,22:37:00,22:37:00,On Time,488,697
20-09-2025,Air India,FL4482,MAA,BOM,21:30:00,21:30:00,0,07:53:00,07:53:00,On Time,499,623
11-12-2025,Akasa Air,FL6869,MAA,PNQ,04:15:00,04:15:00,0,15:57:00,15:57:00,On Time,1714,2142
29-12-2025,Vistara,FL6226,AMD,CCU,06:30:00,06:30:00,0,09:21:00,09:21:00,On Time,1128,1611
12-11-2025,SpiceJet,FL2890,HYD,GOI,10:15:00,10:15:00,0,21:23:00,21:23:00,On Time,535,668
21-04-2025,SpiceJet,FL9869,BLR,PNQ,05:15:00,05:15:00,0,08:09:00,08:09:00,On Time,1130,1614
31-07-2025,Vistara,FL9481,BOM,PNQ,08:45:00,10:56:00,131,10:50:00,13:01:00,Delayed,1096,1565
20-07-2025,Air India,FL8349,PNQ,BOM,21:15:00,21:15:00,0,12:03:00,12:03:00,On Time,800,888
29-09-2025,SpiceJet,FL2926,AMD,HYD,21:00:00,21:00:00,0,13:25:00,13:25:00,On Time,2183,2425
20-12-2025,IndiGo,FL6102,GOI,MAA,07:00:00,07:00:00,0,23:51:00,23:51:00,On Time,708,1011
23-01-2025,SpiceJet,FL8985,GOI,HYD,05:45:00,05:45:00,0,15:46:00,15:46:00,On Time,541,601
14-02-2025,Air India,FL5440,PNQ,BLR,19:30:00,19:30:00,0,10:15:00,10:15:00,On Time,2093,2325
06-11-2025,Vistara,FL6718,PNQ,DEL,10:30:00,10:30:00,0,09:44:00,09:44:00,On Time,1984,2834
04-08-2025,Air India,FL7817,HYD,DEL,03:00:00,04:17:00,77,22:08:00,23:25:00,Delayed,1034,1148
12-05-2025,Air India,FL3502,BOM,PNQ,02:00:00,02:00:00,0,05:12:00,05:12:00,On Time,1143,1632
04-05-2025,SpiceJet,FL4072,GOI,BOM,19:00:00,19:00:00,0,19:54:00,19:54:00,On Time,2054,2934
03-09-2025,SpiceJet,FL9694,MAA,BOM,07:00:00,07:00:00,0,19:06:00,19:06:00,On Time,1950,2166
20-05-2025,IndiGo,FL3704,BLR,MAA,06:00:00,06:00:00,0,15:27:00,15:27:00,On Time,1606,2007
23-07-2025,Air India,FL2004,CCU,GOI,13:45:00,13:45:00,0,05:36:00,05:36:00,On Time,2152,2391
09-01-2025,SpiceJet,FL1449,HYD,CCU,08:45:00,10:16:00,91,08:39:00,10:10:00,Delayed,2012,2874
17-09-2025,SpiceJet,FL8159,BOM,DEL,22:45:00,,,16:26:00,,Cancelled,849,1061
06-07-2025,Air India,FL4834,CCU,DEL,17:45:00,19:34:00,109,13:00:00,14:49:00,Delayed,924,1155
17-06-2025,SpiceJet,FL2149,BLR,PNQ,09:00:00,09:22:00,22,02:00:00,02:22:00,Delayed,1722,2460
25-07-2025,Air India,FL3893,DEL,PNQ,10:45:00,10:45:00,0,03:00:00,03:00:00,On Time,683,975
13-11-2025,Air India,FL8522,HYD,CCU,13:00:00,13:00:00,0,20:46:00,20:46:00,On Time,420,466
28-09-2025,SpiceJet,FL7701,HYD,CCU,13:45:00,15:02:00,77,03:25:00,04:42:00,Delayed,2034,2260
27-03-2025,Akasa Air,FL9376,DEL,MAA,03:15:00,03:15:00,0,13:48:00,13:48:00,On Time,1866,2073
29-12-2025,Vistara,FL2579,MAA,PNQ,07:15:00,07:15:00,0,22:32:00,22:32:00,On Time,1650,2357
25-04-2025,Akasa Air,FL1569,BOM,BLR,08:00:00,08:00:00,0,21:21:00,21:21:00,On Time,721,801
15-08-2025,IndiGo,FL9748,AMD,DEL,07:45:00,07:45:00,0,05:39:00,05:39:00,On Time,1928,2754
12-07-2025,Vistara,FL8349,CCU,GOI,07:00:00,07:47:00,47,21:37:00,22:24:00,Delayed,702,877
16-03-2025,Akasa Air,FL5709,MAA,BLR,23:15:00,23:15:00,0,01:36:00,01:36:00,On Time,1423,1581
16-06-2025,Air India,FL5058,HYD,CCU,03:30:00,03:30:00,0,20:14:00,20:14:00,On Time,904,1004
01-11-2025,Akasa Air,FL6611,HYD,PNQ,18:15:00,18:15:00,0,01:09:00,01:09:00,On Time,1669,1854
23-06-2025,SpiceJet,FL3634,CCU,BLR,01:00:00,02:44:00,104,09:16:00,11:00:00,Delayed,447,496
15-11-2025,Vistara,FL3784,CCU,HYD,04:00:00,04:00:00,0,05:26:00,05:26:00,On Time,1374,1526
02-06-2025,Vistara,FL9385,GOI,PNQ,22:00:00,22:09:00,9,13:42:00,13:51:00,Delayed,2144,2382
20-06-2025,IndiGo,FL2482,BLR,MAA,16:45:00,16:45:00,0,14:28:00,14:28:00,On Time,1173,1303
21-01-2025,Vistara,FL1748,AMD,GOI,03:15:00,03:15:00,0,00:32:00,00:32:00,On Time,1022,1277
17-10-2025,Air India,FL2039,PNQ,HYD,14:00:00,16:43:00,163,09:22:00,12:05:00,Delayed,930,1162
21-06-2025,IndiGo,FL1450,DEL,PNQ,19:15:00,19:15:00,0,04:37:00,04:37:00,On Time,450,562
10-01-2025,Vistara,FL1741,CCU,PNQ,22:45:00,22:45:00,0,20:00:00,20:00:00,On Time,1020,1275
09-03-2025,SpiceJet,FL6271,HYD,DEL,13:45:00,14:56:00,71,03:16:00,04:27:00,Delayed,568,811
24-05-2025,IndiGo,FL2767,AMD,DEL,09:15:00,09:15:00,0,00:13:00,00:13:00,On Time,809,898
12-04-2025,SpiceJet,FL8426,GOI,PNQ,17:15:00,17:15:00,0,15:07:00,15:07:00,On Time,1181,1312
05-03-2025,Akasa Air,FL5205,BLR,GOI,14:15:00,14:15:00,0,01:35:00,01:35:00,On Time,544,680
16-12-2025,Akasa Air,FL7994,BLR,GOI,22:15:00,22:15:00,0,21:58:00,21:58:00,On Time,1281,1423
28-03-2025,Vistara,FL4148,HYD,DEL,23:15:00,00:46:00,91,16:12:00,17:43:00,Delayed,1966,2457
07-07-2025,Akasa Air,FL5977,AMD,GOI,10:45:00,10:45:00,0,20:13:00,20:13:00,On Time,1406,2008
29-03-2025,SpiceJet,FL2842,GOI,MAA,17:00:00,17:00:00,0,10:17:00,10:17:00,On Time,830,1037
18-10-2025,Akasa Air,FL6514,DEL,BOM,03:45:00,03:45:00,0,16:30:00,16:30:00,On Time,536,765
09-06-2025,SpiceJet,FL9095,GOI,DEL,19:45:00,19:45:00,0,17:03:00,17:03:00,On Time,2175,2718
26-08-2025,Akasa Air,FL5262,GOI,BOM,01:00:00,,,19:50:00,,Cancelled,1017,1130
18-06-2025,IndiGo,FL9795,MAA,GOI,10:00:00,10:00:00,0,19:55:00,19:55:00,On Time,1425,2035
04-06-2025,Air India,FL6010,DEL,BOM,00:45:00,02:27:00,102,13:40:00,15:22:00,Delayed,620,775
07-02-2025,Air India,FL5591,HYD,PNQ,04:00:00,04:00:00,0,18:18:00,18:18:00,On Time,1609,2298
29-07-2025,IndiGo,FL9222,DEL,GOI,05:00:00,05:00:00,0,13:50:00,13:50:00,On Time,424,530
31-10-2025,IndiGo,FL4470,MAA,DEL,12:15:00,12:15:00,0,17:33:00,17:33:00,On Time,1407,1758
09-09-2025,Vistara,FL7195,GOI,PNQ,23:45:00,23:45:00,0,00:56:00,00:56:00,On Time,1058,1511
01-08-2025,Vistara,FL8601,HYD,BOM,08:00:00,08:00:00,0,03:35:00,03:35:00,On Time,2092,2615
14-04-2025,Akasa Air,FL7404,BLR,AMD,10:00:00,10:00:00,0,13:17:00,13:17:00,On Time,2154,3077
02-11-2025,Vistara,FL6922,BOM,CCU,10:30:00,10:30:00,0,10:25:00,10:25:00,On Time,1148,1435
07-01-2025,Vistara,FL1384,DEL,BOM,16:30:00,16:30:00,0,16:08:00,16:08:00,On Time,1277,1418
13-11-2025,Air India,FL7924,MAA,BLR,09:45:00,09:45:00,0,10:57:00,10:57:00,On Time,1059,1512
22-07-2025,Air India,FL7512,BOM,MAA,10:15:00,10:15:00,0,21:39:00,21:39:00,On Time,1912,2124
06-12-2025,SpiceJet,FL8491,BLR,CCU,12:45:00,12:45:00,0,23:35:00,23:35:00,On Time,520,650
05-07-2025,Akasa Air,FL3788,BLR,HYD,08:30:00,08:30:00,0,07:35:00,07:35:00,On Time,970,1385
07-03-2025,SpiceJet,FL4963,BOM,AMD,03:45:00,03:45:00,0,00:17:00,00:17:00,On Time,863,1232
03-03-2025,Air India,FL7692,BLR,HYD,13:45:00,13:45:00,0,09:50:00,09:50:00,On Time,1085,1205
06-12-2025,SpiceJet,FL1384,BOM,HYD,18:30:00,18:30:00,0,03:25:00,03:25:00,On Time,1778,1975
29-11-2025,IndiGo,FL4620,MAA,AMD,02:45:00,03:19:00,34,22:33:00,23:07:00,Delayed,951,1188
07-05-2025,SpiceJet,FL2612,HYD,DEL,16:45:00,18:01:00,76,23:37:00,00:53:00,Delayed,371,412
12-12-2025,SpiceJet,FL5184,DEL,GOI,03:45:00,03:45:00,0,13:07:00,13:07:00,On Time,506,562
17-10-2025,SpiceJet,FL4061,BOM,BLR,20:15:00,20:15:00,0,23:12:00,23:12:00,On Time,1294,1617
11-08-2025,IndiGo,FL5270,HYD,AMD,17:45:00,17:45:00,0,04:56:00,04:56:00,On Time,1478,2111
07-10-2025,IndiGo,FL5148,DEL,MAA,12:00:00,,,00:37:00,,Cancelled,682,757
09-03-2025,Air India,FL1664,PNQ,MAA,10:45:00,12:55:00,130,16:07:00,18:17:00,Delayed,1410,1762
23-09-2025,Vistara,FL8127,AMD,HYD,23:45:00,,,00:35:00,,Cancelled,1341,1490
13-04-2025,Akasa Air,FL5010,DEL,HYD,03:15:00,04:17:00,62,18:23:00,19:25:00,Delayed,1644,2348
06-02-2025,Akasa Air,FL1055,HYD,BOM,01:30:00,,,10:50:00,,Cancelled,392,560
29-05-2025,SpiceJet,FL9553,MAA,AMD,07:15:00,07:15:00,0,16:01:00,16:01:00,On Time,474,526
24-07-2025,Air India,FL3637,CCU,BLR,20:45:00,23:33:00,168,10:03:00,12:51:00,Delayed,559,798
11-04-2025,SpiceJet,FL6005,BOM,GOI,08:15:00,08:15:00,0,00:38:00,00:38:00,On Time,885,983
24-05-2025,Akasa Air,FL7893,BLR,BOM,06:15:00,07:32:00,77,17:33:00,18:50:00,Delayed,475,678
08-10-2025,IndiGo,FL9122,BLR,HYD,04:30:00,04:30:00,0,18:06:00,18:06:00,On Time,653,816
13-02-2025,IndiGo,FL1618,GOI,HYD,20:15:00,20:15:00,0,22:52:00,22:52:00,On Time,2126,3037
12-10-2025,Akasa Air,FL1145,HYD,MAA,20:15:00,20:15:00,0,05:53:00,05:53:00,On Time,521,578
28-06-2025,Vistara,FL7461,MAA,BOM,13:00:00,13:00:00,0,23:30:00,23:30:00,On Time,1656,2070
09-05-2025,Air India,FL7597,AMD,MAA,17:45:00,17:45:00,0,06:43:00,06:43:00,On Time,1997,2218
25-06-2025,SpiceJet,FL7166,AMD,HYD,18:00:00,18:00:00,0,06:32:00,06:32:00,On Time,1973,2192
15-07-2025,Akasa Air,FL8743,GOI,MAA,17:45:00,18:47:00,62,04:39:00,05:41:00,Delayed,1885,2094
07-05-2025,Akasa Air,FL2672,PNQ,AMD,20:45:00,20:45:00,0,11:07:00,11:07:00,On Time,604,862
02-06-2025,IndiGo,FL1129,DEL,HYD,13:00:00,13:00:00,0,01:15:00,01:15:00,On Time,1523,2175
25-11-2025,SpiceJet,FL3966,GOI,BOM,18:00:00,18:00:00,0,02:18:00,02:18:00,On Time,449,498
03-02-2025,Vistara,FL8983,BOM,PNQ,22:45:00,22:45:00,0,17:58:00,17:58:00,On Time,923,1153
09-11-2025,Air India,FL6065,BOM,MAA,10:00:00,10:00:00,0,08:03:00,08:03:00,On Time,1059,1323
18-01-2025,Air India,FL4099,BLR,DEL,11:00:00,11:00:00,0,23:11:00,23:11:00,On Time,658,731
03-01-2025,Vistara,FL7584,BLR,MAA,05:00:00,05:00:00,0,10:53:00,10:53:00,On Time,1435,1793
18-04-2025,Vistara,FL6549,HYD,BLR,16:30:00,16:30:00,0,20:02:00,20:02:00,On Time,1487,1652
09-12-2025,Vistara,FL6611,MAA,AMD,00:30:00,00:30:00,0,09:00:00,09:00:00,On Time,408,510
17-11-2025,IndiGo,FL4827,MAA,AMD,14:30:00,14:30:00,0,04:44:00,04:44:00,On Time,769,854
23-03-2025,Vistara,FL3443,BLR,GOI,15:30:00,15:30:00,0,14:31:00,14:31:00,On Time,1105,1381
01-09-2025,Vistara,FL3504,PNQ,GOI,09:15:00,09:15:00,0,11:05:00,11:05:00,On Time,1395,1550
06-03-2025,IndiGo,FL4276,AMD,GOI,10:30:00,13:17:00,167,20:07:00,22:54:00,Delayed,1614,2017
22-06-2025,IndiGo,FL3804,DEL,MAA,18:00:00,18:00:00,0,18:44:00,18:44:00,On Time,1039,1484
18-07-2025,IndiGo,FL4193,BOM,AMD,09:30:00,09:30:00,0,00:28:00,00:28:00,On Time,1871,2338
14-04-2025,IndiGo,FL6937,MAA,AMD,10:45:00,10:45:00,0,01:22:00,01:22:00,On Time,2086,2317
11-06-2025,Vistara,FL5383,AMD,CCU,03:30:00,05:42:00,132,22:20:00,00:32:00,Delayed,2056,2570
03-08-2025,Air India,FL1852,AMD,HYD,12:30:00,12:30:00,0,05:44:00,05:44:00,On Time,931,1034
01-05-2025,Vistara,FL7568,PNQ,DEL,23:15:00,23:15:00,0,21:26:00,21:26:00,On Time,932,1331
15-01-2025,Air India,FL5281,DEL,BOM,01:45:00,01:45:00,0,06:05:00,06:05:00,On Time,1530,1700
08-02-2025,SpiceJet,FL2121,BOM,BLR,20:45:00,20:45:00,0,06:57:00,06:57:00,On Time,490,612
31-03-2025,Air India,FL3923,BLR,GOI,09:45:00,09:45:00,0,02:50:00,02:50:00,On Time,1972,2465
16-12-2025,Vistara,FL6308,MAA,BLR,19:45:00,19:45:00,0,08:26:00,08:26:00,On Time,533,761
01-05-2025,Akasa Air,FL4642,HYD,BOM,06:30:00,06:30:00,0,20:24:00,20:24:00,On Time,584,834
23-02-2025,SpiceJet,FL9670,AMD,CCU,20:45:00,20:45:00,0,23:03:00,23:03:00,On Time,1263,1578
09-08-2025,Air India,FL4058,MAA,PNQ,09:15:00,09:15:00,0,06:51:00,06:51:00,On Time,2189,2736
31-01-2025,SpiceJet,FL2780,GOI,PNQ,10:15:00,10:15:00,0,19:57:00,19:57:00,On Time,524,582
08-08-2025,IndiGo,FL4209,HYD,GOI,12:30:00,12:30:00,0,05:32:00,05:32:00,On Time,1724,2462
15-06-2025,IndiGo,FL4227,GOI,AMD,07:30:00,07:30:00,0,20:18:00,20:18:00,On Time,538,768
19-08-2025,IndiGo,FL8008,BLR,CCU,04:00:00,04:00:00,0,18:47:00,18:47:00,On Time,1629,2327
20-08-2025,Air India,FL6685,BLR,PNQ,15:30:00,16:26:00,56,08:55:00,09:51:00,Delayed,1740,2485
14-10-2025,Air India,FL1711,MAA,BLR,11:00:00,11:00:00,0,01:06:00,01:06:00,On Time,677,846
02-04-2025,IndiGo,FL4509,MAA,AMD,17:45:00,17:45:00,0,09:49:00,09:49:00,On Time,1683,2404
11-01-2025,Vistara,FL8341,CCU,HYD,01:30:00,01:30:00,0,17:50:00,17:50:00,On Time,2178,2420
25-01-2025,Air India,FL4158,HYD,GOI,01:30:00,01:30:00,0,05:26:00,05:26:00,On Time,1341,1676
23-02-2025,SpiceJet,FL8737,DEL,HYD,03:00:00,03:00:00,0,10:53:00,10:53:00,On Time,1531,1913
20-09-2025,Vistara,FL2792,GOI,HYD,06:45:00,06:45:00,0,12:27:00,12:27:00,On Time,1604,1782
14-01-2025,Air India,FL1469,PNQ,HYD,10:00:00,12:35:00,155,01:56:00,04:31:00,Delayed,2157,2396
21-06-2025,Vistara,FL4759,PNQ,GOI,21:00:00,21:58:00,58,12:42:00,13:40:00,Delayed,848,942
28-01-2025,Akasa Air,FL5283,GOI,PNQ,19:00:00,19:00:00,0,23:27:00,23:27:00,On Time,1195,1707
29-10-2025,SpiceJet,FL4208,MAA,PNQ,04:15:00,04:15:00,0,05:08:00,05:08:00,On Time,1344,1493
09-03-2025,Akasa Air,FL5139,CCU,DEL,22:45:00,23:33:00,48,08:08:00,08:56:00,Delayed,1803,2003
16-02-2025,SpiceJet,FL2307,GOI,BLR,01:15:00,03:51:00,156,14:35:00,17:11:00,Delayed,2016,2240
18-09-2025,Vistara,FL4872,GOI,HYD,10:45:00,11:25:00,40,10:07:00,10:47:00,Delayed,982,1402
13-01-2025,Vistara,FL9052,PNQ,HYD,08:00:00,,,15:10:00,,Cancelled,1309,1870
15-05-2025,Akasa Air,FL1441,BOM,HYD,13:15:00,13:15:00,0,02:23:00,02:23:00,On Time,2006,2228
10-02-2025,Akasa Air,FL3694,PNQ,BOM,18:15:00,20:59:00,164,00:05:00,02:49:00,Delayed,1253,1790
31-03-2025,Akasa Air,FL5263,BLR,PNQ,17:00:00,17:00:00,0,05:28:00,05:28:00,On Time,674,748
28-08-2025,Air India,FL5296,GOI,BLR,10:45:00,10:45:00,0,21:08:00,21:08:00,On Time,1857,2063
